CODIGO;DESCRIPCION;LOCALIZACION CP;LOCALIZACION (localidad);LOCALIZACION (domicilio);TELEFONO;CODIGO HORARIO;HORARIO;CCAA;CODIGO PROVINCIA;PROVINCIA;COOR X WGS 84;COOR Y WGS 84;COOR X ETRS 89;COOR Y ETRS 89;ACCESO;LATITUD WGS 84;LONGITUD WGS 84;LATITUD ETRS 89;LONGITUD ETRS 89;CODTIPO
1406194;CORDOBA SUC 4. LOS OMEYAS;14005;CÓRDOBA;CL LOS OMEYAS 2 ;957230781;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-533351.9115767967;4563297.554538136;342488.978115087;4194650.192604017;S;37.88574210538;-4.79118173984;37.8857421063;-4.79118173984;OFICINA
1406294;CORDOBA SUC 5. EL BRILLANTE;14006;CÓRDOBA;CL DEL NOGAL  23;957401512;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-532648.0868204143;4565008.666532029;343070.77134770254;4195985.5752226785;S;37.8978726093;-4.78485917448;37.89787261021;-4.78485917448;OFICINA
1410002;LA CARLOTA;14100;CARLOTA (LA);GARCILASO DE LA VEGA 4;957301577;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-549583.271689346;4532767.59845798;329167.494170742;4170852.8130845;S;37.66897180759;-4.93699052855;37.66897180759;-4.93699052855;OFICINA
1412001;FUENTE PALMERA;14120;FUENTE PALMERA;CARLOS III 18;957638793;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-568161.287260303;4537759.60905049;314535.55441759;4175108.09177986;S;37.70445978704;-5.10387968191;37.70445978704;-5.10387968191;OFICINA
1420004;PEÑARROYA-PUEBLONUEVO;14200;PEÑARROYA-PUEBLONUEVO;HERNAN CORTES, 7;957561446;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-586009.656522393;4621588.72628819;302002.697998048;4241288.89703369;S;38.29785584699;-5.26421431096;38.29785584699;-5.26421431096;OFICINA
1424001;BELMEZ;14240;BELMEZ;PEDROCHE, 19;957580071;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-579771.193328567;4618054.08959288;306837.781565717;4238404.36948315;S;38.27293246969;-5.20817324259;38.27293247061;-5.20817324259;OFICINA
1427001;HINOJOSA DEL DUQUE;14270;HINOJOSA DEL DUQUE;C/ FONTANILLAS, 3;957140288;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-572819.923757647;4650201.87519315;312885.240481333;4263397.10710274;S;38.49929723805;-5.1457289256;38.49929723897;-5.1457289256;OFICINA
1429002;FUENTE OBEJUNA;14290;FUENTE OBEJUNA;CL DOCTOR MIRAS NAVARRO 18;957584500;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-603354.6979154884;4617084.2576389145;288283.27089083963;4238109.204894573;S;38.26609250909;-5.42002746883;38.26609251;-5.42002746883;OFICINA
1440001;POZOBLANCO;14400;POZOBLANCO;AV VILLANUEVA DE CORDOBA 70;957770874;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-539593.028426296;4633428.21787497;338653.499389649;4249734.97558594;S;38.38127593728;-4.8472466464;38.38127593728;-4.8472466464;OFICINA
1442001;VILLAFRANCA DE CORDOBA;14420;VILLAFRANCA DE CÓRDOBA;PARRILLAS 13 BAJO;957190181;I3;L-V: DE 09:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-505999.507415171;4574338.49136976;364241.395996095;4202944.90863037;S;37.96397892031;-4.54547091268;37.96397892031;-4.54547091268;OFICINA
1443001;ADAMUZ;14430;ADAMUZ;PO DE LOS OLIVOS 9;957166681;I3;L-V: DE 09:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-503399.584967168;4583290.94774729;366408.164489514;4209943.47699177;S;38.02735549371;-4.52211541195;38.02735549371;-4.52211541195;OFICINA
1444001;VILLANUEVA DE CORDOBA;14440;VILLANUEVA DE CÓRDOBA;REAL 25;957120377;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-515190.580850734;4624928.81844054;357684.421903433;4242729.8753843;S;38.32139958983;-4.62803573013;38.32139958983;-4.62803573013;OFICINA
1446001;DOS TORRES;14460;DOS TORRES;AV DE TORREFRANCA 15;957134029;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-544950.843015171;4642622.34201496;334596.927795411;4257001.91223145;S;38.44599070487;-4.89537671374;38.44599070487;-4.89537671374;OFICINA
1450004;PUENTE GENIL;14500;PUENTE GENIL;CRUZ DEL ESTUDIANTE, 37;957600694;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-530823.440563156;4493509.64905811;343447.907409668;4139527.17858887;S;37.38929750022;-4.76846809827;37.38929750022;-4.76846809827;OFICINA
1452001;FERNAN NUÑEZ;14520;FERNÁN-NÚÑEZ;DOCTOR MIGUEL SERVET 13;957373017;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-526050.33918152;4532626.79615646;347811.353637696;4170377.40423584;S;37.66797060413;-4.72559059903;37.66797060413;-4.72559059903;OFICINA
1453001;MONTEMAYOR;14530;MONTEMAYOR;JUAN PEDRO CARMONA  6;957384050;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-523035.858109184;4529920.48508433;350161.127990725;4168198.2341919;S;37.6487242032;-4.69851105482;37.6487242032;-4.69851105482;OFICINA
1454001;LA RAMBLA;14540;RAMBLA (LA);CJA DEL CAMPO 5;957684098;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-527737.9577956863;4523818.295305891;346345.16550599743;4163449.313343746;S;37.60530911633;-4.74075073498;37.60530911724;-4.74075073498;OFICINA
1454801;MONTALBAN DE CORDOBA;14548;MONTALBÁN DE CÓRDOBA;ANCHA, 59;957311340;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-528771.992776082;4520532.48779142;345476.805236817;4160869.48620606;S;37.58192116692;-4.75003962925;37.58192116692;-4.75003962925;OFICINA
1455005;MONTILLA;14550;MONTILLA;PUERTA DE AGUILAR 13 ;957650567;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-516508.916024351;4521152.06414229;355212.950988769;4161183.31158447;S;37.58633179291;-4.63987853649;37.58633179291;-4.63987853649;OFICINA
1460008;MONTORO;14600;MONTORO;CL EL SANTO 24;957160491;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-487980.587492001;4582542.90758099;378556.773193359;4209166.1618042;S;38.02206203586;-4.38360420098;38.02206203586;-4.38360420098;OFICINA
1461005;ALCOLEA;14610;ALCOLEA;CARRETERA MADRID 132;957321783;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-519822.737356287;4570073.95529759;353272.585567099;4199781.17795752;S;37.93377;-4.6696471;37.93377;-4.6696471;OFICINA
1462004;EL CARPIO;14620;CARPIO (EL);CONCEPCION, 14;957181325;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-500522.760477791;4570894.77380232;368519.893432618;4200167.60583496;S;37.93958544084;-4.49627245787;37.93958544084;-4.49627245787;OFICINA
1464002;VILLA DEL RIO;14640;VILLA DEL RÍO;ALTA, 42;957176062;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-477678.525052968;4576739.52738003;386616.833190918;4204491.12902832;S;37.98098180051;-4.29105919951;37.98098180051;-4.29105919951;OFICINA
1465005;BUJALANCE;14650;BUJALANCE;AV DOCTOR FLEMING 18;957170386;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-487580.17368456983;4564440.982572374;378661.7040691786;4194934.9862547405;S;37.89384837628;-4.38000722255;37.89384837719;-4.38000722255;OFICINA
1466001;CAÑETE DE LAS TORRES;14660;CAÑETE DE LAS TORRES;PL. ESPAÑA, 1;957183436;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-480758.167545508;4560704.376037;384008.764038086;4191917.352417;S;37.86735460031;-4.31872409871;37.86735460031;-4.31872409871;OFICINA
1470006;PALMA DEL RIO;14700;PALMA DEL RÍO;PL. ANDALUCIA, 3;957643708;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-588190.696338653;4537307.17450898;298663.575988769;4175122.9194336;S;37.70124414995;-5.28380692498;37.70124414995;-5.28380692498;OFICINA
1471004;VILLARRUBIA;14710;VILLARRUBIA;MIÑO 6;957327310;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-547096.391005488;4558117.82276451;331546.902832031;4190789.87658692;S;37.84900950093;-4.91465049927;37.84900950093;-4.91465049927;OFICINA
1472006;ALMODOVAR DEL RIO;14720;ALMODÓVAR DEL RÍO;ANTONIO MACHADO, 10;957713659;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-558707.49334729;4552675.34722795;322276.525024414;4186698.23742676;S;37.81039389715;-5.01895480626;37.81039389715;-5.01895480626;OFICINA
1473003;POSADAS;14730;POSADAS;TRIANA, 22;957630950;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-568747.594381189;4551496.53986427;314315.333618164;4185945.25720215;S;37.80202732794;-5.10914656839;37.80202732794;-5.10914656839;OFICINA
1474004;HORNACHUELOS;14740;HORNACHUELOS;ANTONIO MACHADO, 8;957640176;AQ;L-V: DE 09:00 A 13:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-583522.699858415;4555537.46589031;302705.266235352;4189399.59301758;S;37.83070380047;-5.24187359914;37.83070380047;-5.24187359914;OFICINA
1480002;PRIEGO DE CORDOBA;14800;PRIEGO DE CÓRDOBA;LOZANO SIDRO 5;957540951;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-467315.558340924;4500287.52438491;394021.595031738;4144098.5602417;S;37.43765807337;-4.19796708565;37.43765807337;-4.19796708565;OFICINA
1483001;ESPEJO;14830;ESPEJO;CL LAS PIQUERAS 53;957376665;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-506624.229037043;4534303.81495918;363224.990600587;4171431.41381836;S;37.67989451047;-4.55108288249;37.67989451047;-4.55108288249;OFICINA
1484003;CASTRO DEL RIO;14840;CASTRO DEL RÍO;JOSE DEL RIO, 22;957372025;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-498962.310809757;4536013.58340873;369315.970472829;4172681.82435845;S;37.6920493;-4.4822547;37.6920493;-4.4822547;OFICINA
1485006;BAENA;14850;BAENA;NICOLAS ALCALA 10;957691068;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-481200.433740146;4525598.1347077;383268.22821045;4164252.42700196;S;37.61797471176;-4.32269704354;37.61797471176;-4.32269704354;OFICINA
1485703;NUEVA CARTEYA;14857;NUEVA CARTEYA;DIEGO CARRO, 12;957678177;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-497571.548590185;4521233.73929679;370234.739990234;4160999.13201904;S;37.58691320064;-4.46976127042;37.58691320064;-4.46976127042;OFICINA
1486001;DOÑA MENCIA;14860;DOÑA MENCÍA;FEDERICO GARCIA LORCA, 11;957695177;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-485053.138683787;4516583.91236863;380110.807617188;4157176.37341309;S;37.55380599931;-4.3573064809;37.55380599931;-4.3573064809;OFICINA
1488001;LUQUE;14880;LUQUE;PZ DE ESPAÑA 1;957667476;I6;L-V: DE 10:45 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-476052.3071826563;4517326.713155671;387260.9914530342;4157663.2094775033;S;37.55909579784;-4.27645063583;37.55909579875;-4.27645063583;OFICINA
1490001;LUCENA;14900;LUCENA;PL SAN MIGUEL 3;957500710;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-499185.760888609;4496208.16721241;368642.265175921;4141230.04819799;S;37.40855534042;-4.48426198621;37.40855534042;-4.48426198621;OFICINA
1491001;BENAMEJI;14910;BENAMEJÍ;ANTONIO MARTINEZ VICTORIA 11;957530117;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-505269.160166789;4476426.24836798;363550.157226563;4125631.70220947;S;37.26726788331;-4.53891009172;37.26726788331;-4.53891009172;OFICINA
1492004;AGUILAR DE LA FRONTERA;14920;AGUILAR DE LA FRONTERA;SANTA BRIGIDA, 11;957660921;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-518454.152333116;4511652.50500309;353537.626403809;4153703.80883789;S;37.51867784123;-4.65735289156;37.51867784123;-4.65735289156;OFICINA
1494002;CABRA;14940;CABRA;AV. PEDRO IGLESIAS 1;957524000;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-494319.286168261;4505493.7754474;372623.733478737;4148518.14149782;S;37.4747838;-4.4405457;37.4747838;-4.4405457;OFICINA
1496008;RUTE;14960;RUTE;RAMON Y CAJAL 29;957539282;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-486340.820257172;4484711.44473402;378722.612506356;4131968.87226939;S;37.32647519233;-4.36887392128;37.32647519233;-4.36887392128;OFICINA
1497001;IZNAJAR;14970;IZNÁJAR;OBISPO ROSALES, 2;957534602;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;14;CORDOBA;-479678.335176074;4474929.31595454;383917.991821289;4124137.49438477;S;37.25656560011;-4.3090237995;37.25656560011;-4.3090237995;OFICINA
1500010;A CORUÑA OP;15001;CORUÑA (A);RUA ALCALDE MANUEL CASAS S/N;981225175;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-935074.0201798233;5368302.809096089;62467.5484977201;4815969.7219566;S;43.36897175563;-8.39991284111;43.36897175657;-8.39991284111;OFICINA
1500011;FERROL OP;15402;FERROL;PRA. GALICIA S/N;981369694;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-916508.55221377;5385759.21335093;76779.4176369468;4827756.94137593;S;43.4828597088;-8.2331364048;43.4828597088;-8.2331364048;OFICINA
1500012;SANTIAGO DE COMPOSTELA OP;15702;SANTIAGO DE COMPOSTELA;RUA. DO FRANCO 4;981581252;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-951230.575839292;5293621.52196461;47095.9333950384;4762351.06674242;S;42.87932262968;-8.54504964998;42.87932262968;-8.54504964998;OFICINA
1510002;CARBALLO;15100;CARBALLO;RUA. BARCELONA 12-10 BAIXO;981700172;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-967590.9545662948;5344289.573325317;37603.15842030529;4800105.8528630845;S;43.21195608604;-8.69201743263;43.21195608699;-8.69201743263;OFICINA
1511027;PONTECESO;15110;PONTECESO;PRA. CAMPO DA FEIRA  36 BAIXO;981714479;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-990098.813220964;5348902.45287161;21411.595957413;4804601.29963362;S;43.24214983737;-8.89420896704;43.24214983831;-8.89420896704;OFICINA
1511303;MALPICA DE BERGANTIÑOS;15113;MALPICA;RUA A IGLESIA 24;981720474;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-980812.5614354701;5361165.54409802;28807.97406935639;4813034.303705768;S;43.32234556057;-8.81078914794;43.32234556151;-8.81078914794;OFICINA
1512307;CAMARIÑAS;15123;CAMARIÑAS;RUA. CANTON DA LEÑA 4;981736510;I9;L-V: DE 10:30 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-1022217.5256499;5331901.31040772;-2938.26428222656;4793928.77642822;S;43.1307943012;-9.18273626986;43.1307943012;-9.18273626986;OFICINA
1512956;VIMIANZO;15129;VIMIANZO;RUA. TORRE 40;981716234;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-1005434.02990814;5328743.51913472;9162.88556676256;4790731.1957459;S;43.11008876182;-9.0319675624;43.11008876276;-9.0319675624;OFICINA
1513002;CORCUBION;15130;CORCUBIÓN;AV CONSTITUCION 1;981745576;AS;L-V: DE 10:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-1023392.6504664511;5303586.838182296;-5326.7879753384;4773339.466777548;S;42.9448869542;-9.1932925957;42.94488695514;-9.1932925957;OFICINA
1514201;ARTEIXO;15142;ARTEIXO;AV FINISTERRA 52;981601361;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-947531.4561735452;5358413.792541982;52923.30166700628;4809387.107599556;S;43.30435940267;-8.51181989265;43.30435940361;-8.51181989265;OFICINA
1514505;LARACHA;15145;LARACHA (A);AV. CAION 4;981605956;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-955273.125514386;5349891.33947298;46866.5445257304;4803571.15288377;S;43.24862067961;-8.58136449158;43.24862067961;-8.58136449158;OFICINA
1515505;FISTERRA;15155;FISTERRA;RUA. CORUÑA S/N;981740231;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-1031080.95331272;5298167.52283173;-11259.539452211;4769798.4463315;S;42.90924056554;-9.26235779525;42.90924056554;-9.26235779525;OFICINA
1516005;SADA;15160;SADA;RUA. RIO 19 BAIXO;981620876;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-918703.215279539;5365291.53091561;74247.3245849628;4813021.99859619;S;43.34930409973;-8.25285139855;43.34930409973;-8.25285139855;OFICINA
1517212;PERILLO (OLEIROS);15172;PERILLO;RUA. ZAIRE 9;981638850;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-932202.930089055;5362959.78273409;64307.294405094;4811957.41238315;S;43.3340703;-8.3741214;43.3340703;-8.3741214;OFICINA
1517423;RUTIS (CULLEREDO);15174;VILABOA;PRA. SAGRADA FAMILIA 3;981650818;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-933255.244367473;5359122.63671365;63360.6666357689;4809221.28668501;S;43.3089931;-8.3835745;43.3089931;-8.3835745;OFICINA
1517524;CARRAL;15175;CARRAL;RUA. DO PAN 1;981671188;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-929949.311189509;5347094.51437298;65208.3389892578;4800326.51361084;S;43.2303177;-8.35387679698;43.2303177;-8.35387679698;OFICINA
1518686;SANTA COMBA;15840;SANTA COMBA;RUA. CORUÑA 31;981881122;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-980759.5344627037;5316938.95374023;26605.59268605942;4780847.156031051;S;43.03262454028;-8.81031279854;43.03262454122;-8.81031279854;OFICINA
1520001;NOIA;15200;NOIA;RUA SANTISIMA TRINIDADE 15;981822405;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-989173.9572383503;5279176.417430057;18508.29285206425;4753676.16013392;S;42.78416083623;-8.8859008444;42.78416083717;-8.8859008444;OFICINA
1523001;OUTES;15230;SERRA DE OUTES (A);AV. FINISTERRE 22;981850049;AS;L-V: DE 10:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-991700.258437992;5287892.42025877;17100.0964355469;4760187.0880127;S;42.84159785332;-8.9085949942;42.84159785332;-8.9085949942;OFICINA
1525002;MUROS;15250;MUROS;RUA. PORTELIÑA 51;981762051;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-1008226.13708563;5277670.2213037;4424.17751288564;4753567.94522112;S;42.77422984758;-9.05704948793;42.77422984852;-9.05704948793;OFICINA
1527002;CEE;15270;CEE;RUA. OURENSE 2 BAIXO;981746977;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-1023243.25108156;5305120.08127313;-5134.46685597979;4774451.34426151;S;42.95496835511;-9.19195051819;42.95496835606;-9.19195051819;OFICINA
1530003;BETANZOS;15300;BETANZOS;PRA ALFONSO IX S/N;981771888;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-914119.0812960778;5354593.37089926;77099.53554298845;4805044.8083829535;S;43.2793793161;-8.21167142234;43.27937931704;-8.21167142234;OFICINA
1531420;TEIXEIRO;15310;TEIXEIRO;PRA. ESPAÑA 1;981789756;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-894574.40388136;5333089.77336133;90404.9885864258;4788529.57501221;S;43.13858520102;-8.03609859789;43.13858520102;-8.03609859789;OFICINA
1532001;AS PONTES DE GARCIA RODRIGUEZ;15320;PONTES DE GARCÍA RODRÍGUEZ (AS);AV. VILLALBA 4;981451353;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-873953.648189343;5380806.54495314;107490.033386231;4822292.92938233;S;43.45056959958;-7.85085919781;43.45056959958;-7.85085919781;OFICINA
1533002;ORTIGUEIRA;15330;ORTIGUEIRA;AV. ESCOLA DE GAITAS 8 BAIXO;981400131;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-873997.508106261;5416772.50839384;108979.241709037;4848298.06461234;S;43.68466608499;-7.85125319814;43.68466608594;-7.85125319814;OFICINA
1535002;CEDEIRA;15350;CEDEIRA;AV. DA AREA 14 BAIXO;981480552;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-896389.3900867462;5413136.693847965;92604.0888119567;4846644.279881782;S;43.66104251107;-8.05240289638;43.66104251201;-8.05240289638;OFICINA
1536002;CARIÑO;15360;CARIÑO;AV. CONSTITUCION 44;981420140;OI;L-V: DE 09:30 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-876385.168100734;5425261.79668259;107610.962073816;4854522.68362937;S;43.73978872354;-7.87270191281;43.73978872448;-7.87270191281;OFICINA
1545694;A CORUÑA SUC 1. ESTACIÓN DE RENFE;15007;CORUÑA (A);AV. SARDIÑEIRA (ESTACION DE RENFE) S/N;981218920;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-936204.849494504;5365916.33122524;61531.7333984375;4814291.82299805;S;43.3533854018;-8.41007125368;43.3533854018;-8.41007125368;OFICINA
1545794;A CORUÑA SUC 2. EDIFICIO ADMINISTRATIVO;15008;CORUÑA (A);RUA VICENTE FERRER 2;981285912;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-935705.9453632353;5365448.182181085;61872.95773236401;4813928.519754421;S;43.35032739827;-8.40558952161;43.35032739921;-8.40558952161;OFICINA
1545894;A CORUÑA SUC 3. VENTORRILLO;15010;CORUÑA (A);CL RODRIGO ALFREDO DE SANTIAGO 38;981266254;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-937571.1972154346;5366949.649751579;60585.64789328579;4815106.310741616;S;43.36013461217;-8.42234536409;43.36013461311;-8.42234536409;OFICINA
1547294;SANTIAGO DE COMPOSTELA SUC 1. GARCÍA PRIETO;15706;SANTIAGO DE COMPOSTELA;RUA. GARCIA PRIETO 12;981520402;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-952088.058045454;5292187.63905149;46397.2760009766;4761344.07440186;S;42.86988301322;-8.5527525437;42.86988301322;-8.5527525437;OFICINA
1547394;SANTIAGO DE COMPOSTELA SUC 2. SAN CAETANO;15704;SANTIAGO DE COMPOSTELA;RUA DE ANXO CASAL S/N;981575028;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;15;A CORUÑA;-950081.318984265;5294954.00339553;48003.6026529699;4763269.69465965;S;42.8880934;-8.5347257;42.8880934;-8.5347257;OFICINA
